,index,isin,year,Return_n,Return_n+1,country,new_industry,exchange,fte_category,cap_category,businessClass,Total Revenue,Total Revenue : Annual Variation,Net Income,Net Income : Annual Variation,EBITDA,EBITDA : Annual Variation,Basic EPS,Basic EPS : Annual Variation,Operating Cash Flow,Operating Cash Flow : Annual Variation,Free Cash Flow,Free Cash Flow : Annual Variation,Total Assets,Total Assets : Annual Variation,Long Term Debt,Long Term Debt : Annual Variation,Total Liabilities Net Minority Interest,Total Liabilities Net Minority Interest : Annual Variation,Stockholders Equity,Stockholders Equity : Annual Variation
SE0015658570_2021,4241,SE0015658570,2021,-0.9222376983242634,-0.44465094316710974,15.0,9.0,29.0,1.0,2.0,7.0,151466.66666666666,-0.6835654596100279,-4060977.777777778,0.1280493827160493,-4031022.222222222,0.2027317331918843,-0.0728888888888888,-0.9144548909164238,-3922222.222222222,0.1317584897917308,-3922222.222222222,0.1317584897917308,11858311.111111112,0.6053283916151235,0.0,-1.0,966222.2222222222,0.004713929198632,10892177.777777778,0.6952395445678791
SE0002190926_2022,4243,SE0002190926,2022,-0.48479844966079144,0.16363734059835075,15.0,9.0,29.0,1.0,2.0,2.0,204444.44444444444,0.0599078341013824,-7833066.666666667,-1.5158793810992923,-7696711.111111111,-1.4870157992721873,-0.0302222222222222,-1.350515463917526,-2891911.111111111,-2.94802706424765,-2891911.111111111,-2.94802706424765,111257422.22222222,0.1283459917513691,0.0,0.0,907377.7777777778,-0.9261301550774664,110350044.44444443,0.2784017069548938
SE0002190926_2021,4244,SE0002190926,2021,1.643570049484142,-0.48479844966079144,15.0,9.0,29.0,1.0,2.0,2.0,192888.88888888888,-0.1814409656733308,15183911.111111112,-1.8232756751025363,15803822.222222222,-1.884062871378208,0.0862222222222222,-1.9282874054367016,1484533.3333333333,-1.5030421686746989,1484533.3333333333,-1.5030421686746989,98602222.22222222,0.246260180230383,0.0,0.0,12283466.666666666,0.5385788723612719,86318755.55555555,0.2134525102247125
FI4000513593_2022,4246,FI4000513593,2022,0.9176893259082665,0.666583169105624,3.0,14.0,12.0,3.0,2.0,3.0,103643700.0,2.7877316083762747,3552700.0,12.202155332590117,8758400.0,18.642072213500786,0.0,0.0,-5420100.0,1.0765871039423778,-11628600.0,1.7468701280294798,154239500.0,0.4215464898084076,0.0,0.0,53640800.0,3.8884798002351246,100598700.0,0.0314821441571318
FI4000513593_2021,4247,FI4000513593,2021,0.007211661991899598,0.9176893259082665,3.0,14.0,12.0,3.0,2.0,3.0,27363000.0,7.414206642066419,269100.0,0.4163157894736842,445900.0,-1.2088524590163934,0.0,0.0,-2610100.0,0.0516116035455278,-4233400.0,0.435537470328925,108501200.0,16.410333761232348,0.0,0.0,10972900.0,0.9233829973707276,97528300.0,184.06318785578748
FR0000121485_2022,4250,FR0000121485,2022,-0.16512565849520602,0.034035667431950856,4.0,3.0,27.0,4.0,4.0,0.0,20351000000.0,0.1533578917540379,3613000000.0,0.1375944584382871,7255000000.0,0.183716756403981,0.0,0.0,4278000000.0,-0.1226415094339622,3207000000.0,-0.1864535768645357,33941000000.0,0.0924745719067851,3685000000.0,0.3775700934579439,19158000000.0,0.1053542580198476,13998000000.0,0.0487750056192402
FR0000121485_2021,4251,FR0000121485,2021,-0.1076926197630676,-0.16512565849520602,4.0,3.0,27.0,4.0,4.0,0.0,17645000000.0,0.3469260011297537,3176000000.0,0.4769345238095238,6129000000.0,0.3445212240868707,0.0,0.0,4876000000.0,0.688014955341688,3942000000.0,0.8756244944568683,31068000000.0,0.1093574810572246,2675000000.0,-0.2394950815943594,17332000000.0,0.0852577267945699,13347000000.0,0.1291018450371799
FI0009007546_2022,4253,FI0009007546,2022,-0.06042338584567203,-0.06975316317956845,3.0,2.0,12.0,3.0,2.0,0.0,221000000.0,0.0442112425168798,7500000.0,0.0890082764629011,10000000.0,-0.5980545841874674,0.74,0.0724637681159421,12499832.692716485,0.0679938404143012,6800000.0,-0.5251728231268766,195788000.0,-0.085132729303247,48083000.0,-0.1128597785977859,112962000.0,-0.0855944825799766,82911000.0,-0.0834715129004443
FI0009007546_2021,4254,FI0009007546,2021,0.2735360986334405,-0.06042338584567203,3.0,2.0,12.0,3.0,2.0,0.0,211643000.0,0.0234484559513332,6887000.0,-0.6625012251298638,24879000.0,-0.3265024363833243,0.69,-0.6600985221674877,17583934.83934062,-1.333527941491686,14321000.0,-0.0295453005353391,214007000.0,0.0111840861840861,54200000.0,0.0147722379285165,123536000.0,0.0360629340132174,90462000.0,-0.0227191703127532
FI0009007900_2022,4256,FI0009007900,2022,-0.05923185797519481,0.11289680290912334,3.0,4.0,12.0,4.0,3.0,3.0,11809000000.0,0.045025751756606,609900000.0,0.0666316894018887,1320600000.0,0.0348718752448867,1.53,0.0625,915200000.0,-0.2055555555555555,915200000.0,0.0028490028490028,7474000000.0,0.0729256388171116,245500000.0,0.189437984496124,4731800000.0,0.0665614786430744,2742200000.0,0.0840877643803123
FI0009007900_2021,4257,FI0009007900,2021,0.09158065549578237,-0.05923185797519481,3.0,4.0,12.0,4.0,3.0,3.0,11300200000.0,0.0591422037266149,571800000.0,0.3193354868481772,1276100000.0,0.1462319231114704,1.44,0.3211009174311925,1152000000.0,-0.0003471017007983,912600000.0,-0.0378492356352134,6966000000.0,0.0487962781734142,206400000.0,-0.4949840959138732,4436500000.0,-0.0036158648879306,2529500000.0,0.1553921344722057
FI0009900237_2022,4259,FI0009900237,2022,-0.11437453930912053,0.13855088326763876,3.0,14.0,12.0,3.0,2.0,3.0,45863000.0,0.0085986980999296,-1181000.0,-1.702558001189768,289000.0,-0.9193413340775888,-0.35,-1.7,-5377000.0,-3.1413779370768617,-6949000.0,12.652259332023576,39952000.0,0.1536151536151536,9486000.0,0.1716897233201581,27662000.0,0.3502220920583785,12290000.0,-0.1311417462000706
FI0009900237_2021,4260,FI0009900237,2021,0.10497994490084678,-0.11437453930912053,3.0,14.0,12.0,3.0,2.0,3.0,45472000.0,0.1469215829697076,1681000.0,4.547854785478548,3583000.0,1.0843513670738802,0.5,4.555555555555556,2511000.0,-0.55,-509000.0,-1.11012548680225,34632000.0,0.1186407829710261,8096000.0,-0.0527670527670527,20487000.0,0.1282630245621764,14145000.0,0.104991797515819
SE0015810239_2022,4262,SE0015810239,2022,-0.4319447646535646,-0.08635864207600966,15.0,6.0,29.0,3.0,3.0,2.0,-1700711111.1111112,-2.2658286470393647,-1735022222.2222223,-2.320904107734993,-4118475.205055344,0.441261249054832,-6.207111111111111,-2.31457078313253,282577777.7777778,1.421172886519421,282577777.7777778,1.421172886519421,5131555555.555555,-0.2654001297924593,0.0,0.0,428800000.0,-0.2214331826985151,4702755555.555555,-0.2691632937796135
SE0015810239_2021,4263,SE0015810239,2021,-0.4948783107581252,-0.4319447646535646,15.0,6.0,29.0,3.0,3.0,2.0,1343555555.5555556,-0.6360287035253323,1313511111.1111112,-0.6330883448378607,281830175.3922865,0.3758562747975056,4.721777777777778,-0.6343863996145639,116711111.1111111,-0.0105501130369253,116711111.1111111,-0.0105501130369253,6985511111.111111,-0.3210450378843512,0.0,0.0,550755555.5555556,0.5201177625122669,6434755555.555555,-0.3517475441251533
SE0016797591_2021,4265,SE0016797591,2021,-0.42567026900234073,-0.29471461777533725,15.0,20.0,29.0,3.0,2.0,0.0,213158488.8888889,0.199616308154077,5548355.555555556,0.0608620279411264,25380088.888888888,0.025548375973823,0.1555555555555555,2.3232811989638966,13536800.0,-0.3573734381527477,9174044.444444444,-0.472696803727622,227970133.3333333,0.195822605267158,39725244.44444445,-0.4703859385498892,148908177.7777778,-0.0564060882368513,79061955.55555555,1.4082847766754754
SE0007280326_2021,4267,SE0007280326,2021,-0.30863710706534253,-0.6501411511805592,15.0,11.0,29.0,1.0,2.0,7.0,0.0,0.385396970759838,-4758577.777777778,0.0407278524077062,-3503466.6666666665,0.1129182549767047,-0.0858493333333333,-0.1344538116366876,-2204177.777777778,-0.2974558023572076,-2204177.777777778,-0.2981120326077726,10516355.555555556,-0.1064612363581435,0.0,0.0,4346133.333333333,1.1433456075749606,6170044.444444444,-0.3666176967086713
SE0014401329_2021,4269,SE0014401329,2021,-0.7771592107913143,-0.6608820853264802,15.0,18.0,29.0,1.0,2.0,6.0,1461019.7333333334,1.309851918516116,-2037293.6,2.253392245675083,-1924274.933333333,2.2055382661707736,-0.1368570666666666,2.034883652168771,-1587022.2222222222,0.8945246179966044,-1645866.6666666667,0.7585715642511159,2202136.6222222224,0.0902938816006162,138888.88888888888,-0.0009590792838874,992825.8666666668,1.238669548593838,1209310.7555555557,-0.2328047209358953
SE0013512019_2021,4271,SE0013512019,2021,-0.4112985295683544,-0.6250852848478667,6.0,14.0,29.0,2.0,1.0,0.0,290573400000.0,0.1340545662221761,15655399999.999998,0.1784526477167413,51953199999.99999,0.118240578521549,0.0,0.0,28894800000.0,0.0398083589980383,6643400000.0,0.0202837534959862,2893005.8666666667,0.703905678695072,82179.02222222222,2.5956518357187304,2235484.0888888887,0.1271583250922652,657521.7777777778,-3.303661725672192
DK0061113511_2022,4273,DK0061113511,2022,-0.2666439349458185,-0.19696999500419585,2.0,18.0,4.0,2.0,2.0,6.0,2241582.830315225,0.2856593322049546,-3378403.7558685443,0.0169587337478801,-2707310.529845741,-0.1139257177978751,0.0,0.0,-2233534.540576794,-0.1867643467643467,-2855667.337357478,-0.1554665185655347,2952649.228705567,-0.3892172368822664,0.0,-1.0,4486519.114688129,0.0744298104722133,-1533869.885982562,-3.3293949887960888
DK0061113511_2021,4274,DK0061113511,2021,-0.9672905642609674,-0.2666439349458185,2.0,18.0,4.0,2.0,2.0,6.0,1743527.8336686788,0.7241013397002255,-3322065.7276995303,0.6857940235518345,-3055399.061032864,0.5482599238716693,0.0,0.0,-2746478.8732394367,0.4545002486325211,-3381354.7954393025,0.4462421113023522,4834205.2313883295,0.2191400832177531,2954393.02481556,0.0,4175720.992622401,8.670705187946567,658484.2387659289,-0.8136436109634804
SE0007075247_2021,4276,SE0007075247,2021,-0.19569041223474382,-0.13685089324937064,15.0,11.0,29.0,2.0,2.0,0.0,2181600.0,0.2043671669577355,-102488.88888888888,-0.03399694029213,236977.77777777775,0.2127431741118908,-0.0044444444444444,-0.0,409600.0,0.1562402219539606,24266.666666666668,0.098914369211076,2595466.6666666665,0.1935903474803569,88.88888888888889,-0.9981475272267186,954666.6666666666,0.1844995985494842,1640800.0,0.19894411857797
SE0002245548_2021,4278,SE0002245548,2021,-0.3434119914304225,-0.6448805548444765,15.0,1.0,29.0,3.0,2.0,0.0,82981009.72672534,-0.0937161704151111,7147753.589624827,-0.5971177944862155,27348772.579898104,-0.253357274727498,0.0092635479388605,-0.5,9927744.326076888,-0.3823054755043227,-14938397.406206578,40.13775510204081,170667901.8063919,0.1466304861958226,32604909.6804076,1.3405373054927516,75792496.52616952,0.23116046707596,94875405.28022233,0.0870437394525404
FI4000476866_2022,4281,FI4000476866,2022,-0.10595331930934113,0.11754920984472185,3.0,13.0,12.0,3.0,2.0,4.0,273900000.0,0.1526419445519888,5800000.0,-0.1611223604281168,13600000.0,-0.043398747977773,0.0,0.0,6000000.0,0.1115227862171174,1400000.0,-9.695652173913045,134533000.0,0.2619646173761327,29714000.0,0.3472681931534799,92034000.0,0.4051421417447861,42632000.0,0.0370730758003308
FI4000476866_2021,4282,FI4000476866,2021,-0.3399009657049764,-0.10595331930934113,3.0,13.0,12.0,3.0,2.0,4.0,237628000.0,0.0098637099618795,6914000.0,-0.1095943335479716,14217000.0,0.0080119115144639,0.0,0.0,5398000.0,-0.5905332625350831,-161000.0,-1.0200423254076934,106606000.0,0.0521505694715856,22055000.0,-0.2460344591822781,65498000.0,-0.1232330263439708,41108000.0,0.5443684724622436
DK0010253764_2022,4284,DK0010253764,2022,0.1323216857400969,0.2935971606005052,2.0,7.0,4.0,2.0,2.0,1.0,26362977.86720322,-0.065151522358526,5831656.606304494,-0.5299745932212552,2422219.922648901,0.3807217150712317,34.6747149564051,-0.5299145299145299,10066410.14469555,0.3412565431600675,8303593.852003899,0.4774357189411202,724341247.4849094,0.0585240273814548,0.0,0.0,614382964.453387,0.0611967672622514,109958283.03152248,0.0438346396032165
DK0010253764_2021,4285,DK0010253764,2021,-0.022429340611769433,0.1323216857400969,2.0,7.0,4.0,2.0,2.0,1.0,28200268.27632461,0.1153240138995729,12407109.32260228,0.550628667225482,2880757.071397101,0.4364886672817383,73.76257545271629,0.5507614213197968,10878778.494563015,0.3217877720640627,8971280.575994598,0.4705769522787764,684293628.4372904,0.0986800958645904,0.0,0.0,578952917.5050302,0.0949034319249231,105340710.93226025,0.1199107282917159
DK0010201102_2022,4287,DK0010201102,2022,0.1629614919722631,-0.054707617556686655,2.0,14.0,4.0,3.0,3.0,5.0,473775989.268947,1.005678591709256,25620389.00067069,-1.362428842504744,54191817.57209926,-1.7453874538745386,3.487592219986586,-1.3871878584559134,104959087.88610505,5.631848620465761,94433266.2642522,-1.990154711673699,2048423876.5928907,-0.006311816762103,568477531.8578136,-0.5868187579214195,1600804828.973843,-0.019391947411668,361770623.7424547,0.072365805168986
DK0010201102_2021,4288,DK0010201102,2021,-0.2383439674245085,0.1629614919722631,2.0,14.0,4.0,3.0,3.0,5.0,236217303.82293764,0.1175985276385098,-70690811.53588195,-0.1741106409653659,-72702883.9704896,-0.2588540954464652,-9.007493762575452,-0.1741106420909926,51248250.27355882,0.1631001165821354,-95372233.4004024,-0.4670564425455363,2061435278.3366868,0.0763261475536132,1375855130.7847085,0.0866041633561099,1632461435.2783368,0.0474042963370972,337357478.2025486,-0.0541556976306882
FR0000120321_2022,4290,FR0000120321,2022,-0.05486994311434881,0.5416205192034762,4.0,4.0,27.0,4.0,4.0,0.0,38260600000.0,0.1849936198416729,5706600000.0,0.241347806225664,9217100000.0,0.1702767902488572,0.0,0.0,6278300000.0,-0.0668955472326258,4935100000.0,-0.1270254015424892,46844200000.0,0.0890606183189424,3017600000.0,281.01869158878503,19657700000.0,0.0121982616576042,27178500000.0,0.1523295895394243
FR0000120321_2021,4291,FR0000120321,2021,0.03633302750497208,-0.05486994311434881,4.0,4.0,27.0,4.0,4.0,0.0,32287600000.0,0.153454010238603,4597100000.0,0.2900881180894651,7876000000.0,0.1419292166272781,0.0,0.0,6728400000.0,0.042629352424341,5653200000.0,0.0314364429199584,43013400000.0,-0.0136102314083321,10700000.0,0.2441860465116279,19420800000.0,0.3294542069126033,23585700000.0,-0.1865036388093677
DE000A0N3EU3_2021,4293,DE000A0N3EU3,2021,-0.3260207135160553,0.2554166408043212,5.0,6.0,8.0,1.0,2.0,5.0,53700.0,-0.6218167108279581,66563.79,-0.7422032044222647,84770.12,-0.6799826586106118,0.033282,-0.7422018419686911,277000.0,-3.689320388349514,276000.0,-3.3793103448275863,2496794.93,0.1551919571308542,0.0,0.0,605218.62,0.7993422316175732,1891576.31,0.0364730593738611
FR0013451333_2022,4295,FR0013451333,2022,0.15285636297433938,0.08280167589319254,4.0,3.0,27.0,3.0,3.0,0.0,2461100000.0,0.0910582080950481,307900000.0,0.0465669612508497,558600000.0,-0.0368965517241379,1.61,0.0454545454545454,406100000.0,-0.3264222922541052,302000000.0,-0.4273795980280622,3315700000.0,0.0399585986262271,400300000.0,-0.1339247079186499,2390300000.0,0.0131824347236351,925400000.0,0.1161500422144494
FR0013451333_2021,4296,FR0013451333,2021,-0.2636240800864492,0.15285636297433938,4.0,3.0,27.0,3.0,3.0,0.0,2255700000.0,0.175149778588174,294200000.0,0.3766963032288254,580000000.0,0.3429034498726557,1.54,0.3749999999999999,602900000.0,-0.1303908841771239,527400000.0,1.2586723768736616,3188300000.0,0.1001725327812284,462200000.0,-0.0571195430436556,2359200000.0,0.0743658636549934,829100000.0,0.1808859136875089
FR0000075343_2021,4299,FR0000075343,2021,-0.5429289581779198,-0.39167446996805266,4.0,10.0,27.0,2.0,2.0,0.0,111901000.0,-0.4214281651836264,2256000.0,-0.9004588775150018,4341000.0,-0.8727725674091442,0.75,-0.900398406374502,19248000.0,0.4254610086647412,17409000.0,0.3555244101845363,72722000.0,-0.2147924202343033,14988000.0,-0.0893182646737149,31483000.0,-0.4135824315011083,40995000.0,0.0590286747610436
PLLBPRT00013_2021,4301,PLLBPRT00013,2021,0.03992941793896787,0.030332082595067783,12.0,14.0,33.0,3.0,2.0,0.0,26084705.012021456,0.2322477775593561,1446504.531163307,0.4447009928422997,3701914.185315333,0.1990265818045676,0.3883854262992417,0.4,2354817.828740522,-0.2896792189679218,-1134871.4629184392,-1.7779714738510302,20830636.212317366,0.4162108638249717,4449556.130941372,0.1188815254040227,12983401.146661736,0.4083556937583067,7202006.65803588,0.311870973175559
FR0000066607_2021,4303,FR0000066607,2021,0.5610551774713564,-0.2111564273464833,4.0,20.0,27.0,3.0,2.0,3.0,501450000.0,-0.1145606175915413,21610000.0,0.9629394132073756,36570000.0,0.12212335072108,5.32,0.7809349573764018,4869000.0,-0.8984736644563993,-25617000.0,-1.8324505248107104,543216000.0,0.4496390686503436,74851000.0,1.24980462879471,362836000.0,0.3602711274734008,154063000.0,0.5921355862140236
FR0000130213_2022,4305,FR0000130213,2022,-0.012179423220780028,0.10782974013686815,4.0,3.0,27.0,4.0,3.0,0.0,6977000000.0,0.3492554631599304,161000000.0,-2.594059405940594,927000000.0,0.2493261455525606,0.0,0.0,722000000.0,-0.1141104294478527,545000000.0,-0.1973490427098674,8984000000.0,0.0266255285110273,1563000000.0,-0.1850886339937434,7954000000.0,0.0181771633384536,899000000.0,0.1030674846625766
FR0000130213_2021,4306,FR0000130213,2021,-0.12942468344450112,-0.012179423220780028,4.0,3.0,27.0,4.0,3.0,0.0,5171000000.0,0.1542410714285714,-101000000.0,-0.8469696969696969,742000000.0,2.655172413793104,0.0,0.0,815000000.0,3.1161616161616164,679000000.0,23.25,8751000000.0,0.0298929033776627,1918000000.0,0.1673767498478393,7812000000.0,0.0185136897001303,815000000.0,0.1241379310344827
SE0014990966_2022,4308,SE0014990966,2022,0.5093861517481384,0.41272959078761084,15.0,20.0,29.0,3.0,3.0,4.0,487288888.8888889,0.340014666340748,50844444.44444445,0.4742268041237113,96177777.77777778,0.4033722438391699,0.2497777777777778,0.4712041884816755,52800000.0,-0.2404092071611253,41866666.66666666,-0.319364161849711,551733333.3333334,0.3464208242950108,140711111.1111111,1.2358757062146892,353688888.8888889,0.4442831215970962,198044444.44444445,0.2010781671159029
DE000A12UP29_2022,4310,DE000A12UP29,2022,-0.35953948005743075,0.043753291375552644,5.0,6.0,9.0,2.0,2.0,1.0,21575000.0,-0.1740678355409233,-10165000.0,-2.9734032226752087,-8645000.0,-1.4311720698254364,0.0,0.0,-2765000.0,-1.1385548206053318,-3976000.0,-1.211996800853106,139841000.0,0.195620762476381,9885000.0,1.3346717052432688,67753000.0,-0.0123325412906893,66617000.0,0.539814622194485
DE000A12UP29_2021,4311,DE000A12UP29,2021,1.1397498748402328,-0.35953948005743075,5.0,6.0,9.0,2.0,2.0,1.0,26122000.0,-0.0582933775550668,5151000.0,-8.327169274537695,20050000.0,1.4066738686832314,0.0,0.0,19956000.0,-22.028451001053742,18755000.0,-9.711100789595912,116961000.0,0.0288888693403239,4234000.0,-0.5826926867731126,68599000.0,-0.0331223836840547,43263000.0,0.142408238711381
DE000LS1LUS9_2021,4313,DE000LS1LUS9,2021,0.08916415446997411,-0.4990160199103405,5.0,8.0,8.0,2.0,2.0,1.0,839172167.41,0.2129350635356501,20979876.42,0.99295590431037,84195470.74,1.9013410866685656,2.222915,0.9929558018479702,78516000.0,5.722835859234523,77932000.0,5.981277434381439,982952430.33,0.2112346259022916,0.0,-1.0,936574884.52,0.2107526482402848,46377545.81,0.2210507477644073
FR0004027068_2022,4315,FR0004027068,2022,0.2883633470552184,0.5003564874697674,4.0,4.0,27.0,3.0,2.0,0.0,289227000.0,0.066907915850514,38744000.0,1.0018600806034927,63688000.0,0.6359199609565642,5.65,1.0620437956204378,52813000.0,-0.1840149560434467,39865000.0,-0.3067920984906447,994141000.0,0.0567379278969008,232615000.0,-0.2994895577673045,670155000.0,0.0534643099675545,323972000.0,0.0635772112171132
FR0004027068_2021,4316,FR0004027068,2021,0.0996767322385248,0.2883633470552184,4.0,4.0,27.0,3.0,2.0,0.0,271089000.0,0.214991932592327,19354000.0,2.030692139054181,38931000.0,0.863173007896626,2.74,2.0444444444444447,64723000.0,2.0446420171229653,57508000.0,2.5398251877385203,940764000.0,-0.0400063675483612,332065000.0,0.0754061940339593,636144000.0,-0.0792078348044338,304606000.0,0.0536682221169112
DE0005470405_2021,4318,DE0005470405,2021,-0.4293316582416413,-0.1421429535318173,5.0,0.0,9.0,4.0,3.0,3.0,6101000000.0,-0.0004914809960681,267000000.0,-0.6983050847457627,699000000.0,-0.5801801801801801,3.09,-0.6976516634050881,407000000.0,-0.3042735042735042,-17000000.0,-1.131782945736434,10528000000.0,0.1855855855855855,2668000000.0,0.2255397335783187,6766000000.0,0.1504846114606359,3756000000.0,0.2515828057314228
ES0105015012_2021,4320,ES0105015012,2021,-0.1668428988165472,0.03588986624184268,14.0,17.0,20.0,1.0,2.0,2.0,76271000.0,-0.1827289871844327,25782000.0,-1.4803980025340986,50581000.0,-2.473719480216771,0.31,-1.492063492063492,32069000.0,2.756031857577887,32069000.0,2.756031857577887,1797682000.0,0.070793903615075,763568000.0,0.075004258805873,942295000.0,0.1502891302410578,855387000.0,-0.004958994939801
FR0013308582_2021,4322,FR0013308582,2021,-0.7420007761231611,-0.5098544835375645,4.0,20.0,27.0,2.0,2.0,0.0,17567345.0,0.7075185228636488,-4456228.0,0.8756328779600422,-3659023.0,0.9321012459044092,-1.25517,0.82444659892176,-7653190.0,4.994405986581261,-8129421.0,4.09775212625266,18187963.0,2.284905442283762,1780036.0,-0.2646691408534953,4529637.0,-0.3349226480950834,13658326.0,-11.721982443938195
PLCAMMD00032_2021,4324,PLCAMMD00032,2021,-0.5174737271348275,-0.0042154052332003256,12.0,2.0,33.0,1.0,2.0,6.0,75178.08627704828,0.0425913808664621,-1968453.943961532,-0.8091318783163902,-2228329.635195117,-0.8212324063780625,-0.1988163491769928,-0.8093126385809313,-195254.17745515076,-0.6163458112993032,-195254.17745515076,-0.6163458112993032,11696665.905307936,-0.1467846732684284,0.0,0.0,1784363.034029961,-0.0239618404882852,9912302.871277971,-0.165684221516645
FI0009010854_2022,4326,FI0009010854,2022,-0.028312496572940715,0.14744563582702044,3.0,14.0,12.0,4.0,2.0,4.0,844100000.0,0.0388923076923076,31500000.0,-0.0843023255813953,98400000.0,0.0314465408805031,0.0,0.0,71800000.0,0.0945121951219512,38000000.0,0.630901287553648,660500000.0,0.0445990827139016,126000000.0,0.0096153846153846,440100000.0,0.0431381844038871,220400000.0,0.0475285171102661
FI0009010854_2021,4327,FI0009010854,2021,-0.3918524680722102,-0.028312496572940715,3.0,14.0,12.0,4.0,2.0,4.0,812500000.0,0.0805958239127543,34400000.0,0.8010471204188482,95400000.0,0.1397849462365591,0.0,0.0,65600000.0,-0.2096385542168674,23300000.0,-0.3868421052631579,632300000.0,0.0598390881662755,124800000.0,0.2517552657973921,421900000.0,0.0443069306930693,210400000.0,0.0924195223260643
FR001400JY13_2021,4329,FR001400JY13,2021,-0.7600953750576886,-0.2317778195224995,4.0,14.0,27.0,4.0,2.0,3.0,332119000.0,-0.1962892515584466,-110975000.0,-0.4145838388740597,-53839000.0,-0.3768922735058562,-0.119212,-0.7999996644627462,-26801000.0,1.1312922465208748,-42846000.0,0.6960652363233315,752243000.0,0.5353245284790298,270816000.0,0.4870522084825056,601257000.0,0.3293528752379541,150986000.0,3.008761682242991
SE0010100958_2022,4331,SE0010100958,2022,-0.3097838386313536,0.5232558153136229,15.0,6.0,29.0,4.0,4.0,2.0,2009866666.6666667,0.2178057844562934,369955555.5555556,-0.0491204021018962,491733333.3333333,-0.0174067495559502,0.0,0.0,141600000.0,-0.106060606060606,102488888.8888889,-0.2188346883468834,5099822222.222222,0.1968416880488975,669155555.5555556,-0.201612047937215,1789511111.1111112,0.2388160728570549,3305422222.2222223,0.1785250213925775
SE0010100958_2021,4332,SE0010100958,2021,0.5576669860632407,-0.3097838386313536,15.0,6.0,29.0,4.0,4.0,2.0,1650400000.0,0.2354937450093159,389066666.6666667,-0.1772556390977443,500444444.4444444,-0.101069774868274,0.0,0.0,158400000.0,-0.236830835117773,131200000.0,-0.1777158774373259,4261066666.6666665,0.1389977902915389,838133333.3333334,0.3659278574532811,1444533333.3333333,0.2559703222814746,2804711111.111111,0.0855265421268104
FR0006864484_2022,4334,FR0006864484,2022,0.3676191674702149,0.4344665288313362,4.0,4.0,27.0,3.0,2.0,0.0,305590000.0,0.5657631808167238,50240000.0,0.9897029702970296,77270000.0,0.580810147299509,8.49,0.988290398126464,75630000.0,8.525188916876575,68680000.0,19.08187134502924,996320000.0,0.0405648159752684,336060000.0,-0.0700132831525348,492310000.0,-0.0202981035203279,500700000.0,0.108037532088165
NL0010545679_2021,4336,NL0010545679,2021,0.2305930131693985,-0.11616117209369461,9.0,15.0,1.0,4.0,3.0,9.0,0.0,1.6178788389338223,-50000.0,-0.6527777777777778,-139000.0,-0.0141843971631205,-0.01,-0.6666666666666666,8848006.450693244,0.3668756030383274,7296533.771757592,0.4882391745186028,79000.0,-0.5240963855421686,0.0,-1.0,3000.0,-0.975,76000.0,0.6521739130434783
ES0157261019_2022,4338,ES0157261019,2022,-0.3573241009318264,0.8965889016612627,14.0,9.0,20.0,3.0,3.0,0.0,817698000.0,0.2605626529073792,199669000.0,0.304369696296635,281444000.0,0.3751716252730124,3.73,0.3514492753623189,237602000.0,0.5899385041588319,186214000.0,0.7162422466152386,878703000.0,0.1993063782626973,46044000.0,-0.1233554823601089,357324000.0,0.3653954910202522,520012000.0,0.1041157086560674
ES0157261019_2021,4339,ES0157261019,2021,0.6255713888893749,-0.3573241009318264,14.0,9.0,20.0,3.0,3.0,0.0,648677000.0,0.5446124759203831,153077000.0,1.50711630116121,204661000.0,1.2011292751129274,2.76,1.5090909090909086,149441000.0,2.1880066558580085,108501000.0,14.10314587973274,732676000.0,0.2754635392095592,52523000.0,-0.0263421325819368,261700000.0,0.3036828917151126,470976000.0,0.2603050575327803
FR0013204336_2022,4341,FR0013204336,2022,0.127346047818381,0.3955081316604546,4.0,4.0,27.0,4.0,3.0,0.0,5068957000.0,0.1446945475584083,165116000.0,0.173657461705228,412877000.0,0.1294524763715446,9.58,0.1626213592233009,327208000.0,-0.010170311885531,76231000.0,-0.3258368339597612,3258980000.0,0.0962255836873635,0.0,0.0,1545161000.0,0.0796141183441213,1707743000.0,0.1128964883092441
NO0010167331_2022,4343,NO0010167331,2022,0.0024162249864689844,0.24157610583527114,10.0,7.0,26.0,2.0,2.0,1.0,45855696.00238926,0.0746436107251299,12348321.811617754,0.0976232490591376,3466126.7002002383,-0.874417865722102,0.0,0.0,-39139428.86255633,-2.6975579091740323,-40956492.713649504,-2.8314479193671294,647161792.9956168,0.0333261195536021,0.0,0.0,528393840.64017993,0.0332119381666163,118767952.35543688,0.0338344139955957
NO0010167331_2021,4344,NO0010167331,2021,0.1247727352842789,0.0024162249864689844,10.0,7.0,26.0,2.0,2.0,1.0,42670607.76683679,-0.2954810134109146,11250054.900169533,-0.6619374048098573,11489500.552363403,-0.3621641678366923,0.0,0.0,23056314.39789886,-1.624086090022659,22362903.29664538,-1.596561032533813,626289978.303453,-0.0489728991130347,0.0,0.0,511408957.95086217,-0.0688552230016726,114881020.35259086,0.0509212757238021
